linkID,volume,capacity
167656,1,3000.0
554962,2,4000.0
167657,4,3000.0
554963,2,4000.0
167658,1,3000.0
554964,2,4000.0
456350,1,1200.0
397578,2,1200.0
153000,1,2000.0
397579,1,1200.0
128089,9,1200.0
540315,1,4000.0
153002,1,2000.0
515393,2,1200.0
515394,33,6000.0
128080,7,6000.0
515395,22,6000.0
554954,1,1200.0
554955,9,1200.0
283272-283274-283276,2,2000.0
397580,2,1200.0
397582,1,1200.0
265829,1,1200.0
265826,2,2000.0
192597,1,1200.0
6455-187941-187946-380930-380933,6,6000.0
481511,3,2000.0
481512,1,2000.0
481513,3,2000.0
265810,1,1200.0
481514,1,2000.0
481515,3,2000.0
481516,1,2000.0
481518,1,1200.0
265814,2,1200.0
529801,3,1200.0
226213,9,1200.0
226214,33,6000.0
30292-389416,2,2000.0
481503,1,3000.0
364494-607725,3,1200.0
175053-175055-175057,1,1200.0
265805,1,4000.0
265807,1,1200.0
265804,1,6000.0
192574,2,1200.0
192576,2,1200.0
226240,1,2000.0
192578,2,1200.0
226242,1,2000.0
481509,1,2000.0
192572,2,1200.0
547897-547895-547893,1,2000.0
226233,6,1200.0
226234,10,1200.0
226235,4,1200.0
226230,7,1200.0
226231,6,1200.0
226232,12,1200.0
265866,1,600.0
265867,2,600.0
266867-266864-266896,16,6000.0
619274-619271,1,1200.0
167598,1,1200.0
226264,2,1200.0
382788-42651,9,6000.0
4420,10,2000.0
4421,10,2000.0
247143-340963-340955,111,12000.0
4419,10,2000.0
226256,1,1200.0
341569-341570,1,1200.0
529842,2,6000.0
226254,1,1200.0
4411,9,2000.0
4412,17,2000.0
4413,11,2000.0
4414,18,2000.0
4415,9,2000.0
4416,18,2000.0
4417,11,2000.0
4418,14,2000.0
37194,1,1200.0
265843,1,6000.0
265844,1,3000.0
4430,11,2000.0
515200,1,4000.0
4431,9,2000.0
4432,12,2000.0
562721-562719,16,2400.0
217898-217900,4,1200.0
192534,5,1200.0
226285,2,3000.0
192535,7,1200.0
4422,14,2000.0
4423,10,2000.0
4424,14,2000.0
4425,13,2000.0
4426,12,2000.0
4427,12,2000.0
4428,15,2000.0
4429,11,2000.0
265831,1,1200.0
4440,2,1200.0
456517,2,1200.0
4442,1,1200.0
456518,1,1200.0
49438-356376-356374-597351,6,2000.0
192541,1,1200.0
192542,1,1200.0
226279,2,6000.0
192543,1,1200.0
4433,8,2000.0
4434,12,2000.0
4439,2,1200.0
4450,17,3000.0
4451,22,3000.0
4452,39,6000.0
4453,39,6000.0
4454,29,6000.0
588170,1,2000.0
588171,6,2000.0
588172,1,2000.0
588173,6,2000.0
4444,7,1200.0
4445,9,1200.0
588174,1,1200.0
588176,1,1200.0
4448,3,1200.0
4449,7,2400.0
62140,11,1200.0
62141,7,1200.0
62142,11,1200.0
62143,7,1200.0
265893,12,1200.0
62144,8,1200.0
290872,4,2400.0
62145,8,1200.0
265894,3,1200.0
4465,8,1200.0
265895,1,600.0
62146,8,1200.0
62147,14,1200.0
62148,5,1200.0
62149,12,1200.0
544000-544002-544004,3,1200.0
166529-593734,2,2000.0
299200,7,1200.0
76774,1,1200.0
4455,29,6000.0
4456,29,6000.0
4457,41,6000.0
4458,44,6000.0
290878,38,9000.0
577718-554165,6,1200.0
62150,7,1200.0
265885,5,6000.0
290886,13,2000.0
265886,9,9000.0
62151,8,1200.0
265887,9,1200.0
62152,6,1200.0
4471,3,1200.0
265888,10,1200.0
290888,13,2000.0
62153,9,1200.0
4472,3,1200.0
62154,7,1200.0
62155,9,1200.0
62156,9,1200.0
62157,10,1200.0
290884,12,2000.0
265884,3,600.0
62158,8,1200.0
62159,2,1200.0
265889,4,1200.0
251230,2,1200.0
4466,6,1200.0
265890,5,1200.0
62161,3,1200.0
265876,1,600.0
265877,1,600.0
62169,10,1200.0
265879,1,600.0
62160,5,1200.0
588127,2,4000.0
4492,1,4000.0
62174,1,2000.0
588129,3,4000.0
4498,6,6000.0
251299,1,1200.0
588130,3,4000.0
588131,3,4000.0
62170,9,1200.0
223072-223074,1,2000.0
62171,5,1200.0
62185,42,6000.0
62186,39,6000.0
62187,39,6000.0
389397-389404,3,2000.0
62188,39,6000.0
62189,38,6000.0
58047-155652,1,1200.0
310099,1,1200.0
186476-186477-186478-186479,6,8000.0
588122,1,1200.0
588124,3,4000.0
588125,4,4000.0
290841,8,1200.0
559920-115862,11,1200.0
62190,41,6000.0
62191,41,6000.0
62192,42,6000.0
432887-432888,6,1200.0
62193,42,6000.0
290853,43,6000.0
588139,4,1200.0
290850,15,6000.0
290851,1,1200.0
251294,4,6000.0
588140,2,4000.0
588143,22,2000.0
588147,2,6000.0
588208,2,1200.0
588209,12,3000.0
72914-51064,2,3000.0
253063-253061,10,2000.0
299281,1,1200.0
170974-594192,24,3000.0
310157,20,4000.0
77969-77970,4,4000.0
588210,11,3000.0
407258-252823,43,6000.0
588211,2,1200.0
588213,2,1200.0
540258,10,1200.0
324797,1,1200.0
540259,7,1200.0
540254,12,1200.0
515298,1,1200.0
540255,10,1200.0
540256,10,1200.0
540257,10,1200.0
314117-74875-314108,1,1200.0
299291,1,1200.0
515294,3,4000.0
515295,5,4000.0
515296,3,4000.0
515297,8,1200.0
140920-140922,3,3000.0
299296,1,1200.0
515291,5,4000.0
299297,12,1200.0
515292,3,4000.0
515293,5,4000.0
540260,14,1200.0
588225,6,2000.0
76719,2,1200.0
588226,4,2000.0
588227,6,2000.0
540244,1,1200.0
79420-386425-79234-514990-514991-79417,9,6000.0
554884,23,8000.0
76720,4,1200.0
76721,1,1200.0
540251,9,1200.0
540252,7,1200.0
540253,9,1200.0
324796,1,1200.0
324775,1,1200.0
76708,1,1200.0
76709,1,1200.0
324777,1,1200.0
588217,19,3000.0
588218,18,3000.0
310152,15,2000.0
310153,4,2000.0
310154,9,2000.0
310155,7,2000.0
310145,2,1200.0
120203-120204-120205,3,1200.0
358016,1,1200.0
537388-537389,6,4000.0
76713,1,1200.0
76714,4,1200.0
324782,22,3000.0
76715,2,1200.0
324783,28,3000.0
76716,4,1200.0
76717,2,1200.0
76718,5,1200.0
588224,4,2000.0
397621,1,1200.0
397622,1,1200.0
397623,2,1200.0
397624,1,1200.0
397620,1,1200.0
358017,1,1200.0
299240,1,1200.0
397625,2,1200.0
358018,1,1200.0
397626,1,1200.0
358019,1,1200.0
397627,1,1200.0
517622-538991-235481-539006-538986,1,6000.0
310112,52,6000.0
310113,57,12000.0
310116,31,3000.0
358020,1,1200.0
310117,20,3000.0
76748,8,4000.0
397632,3,1200.0
397634,2,1200.0
397630,3,1200.0
397636,2,1200.0
62109,7,1200.0
397638,2,1200.0
358036,99,12000.0
358037,2,1200.0
76733,13,4000.0
71053-71054-71055-71056-71057,1,12000.0
397602,13,1200.0
62110,1,1200.0
62111,10,1200.0
397607,3,1200.0
397608,1,1200.0
397609,6,1200.0
397603,8,1200.0
397604,7,1200.0
397606,14,1200.0
358048,1,1200.0
397610,12,2400.0
397611,4,2400.0
397612,13,2400.0
397613,6,2400.0
534551-604795,3,1200.0
481493,4,3000.0
310111,49,6000.0
299276,2,1200.0
358059,1,1200.0
310105,50,9000.0
76751,4,4000.0
310106,57,9000.0
76752,9,2000.0
310107,51,9000.0
76753,3,2000.0
310108,7,6000.0
397665,1,1200.0
324720,1,1200.0
324721,1,1200.0
515227,1,1200.0
324722,1,1200.0
324723,1,1200.0
397661,79,12000.0
397664,1,2000.0
481482,1,1200.0
481483,1,1200.0
613697,1,1200.0
613698,1,1200.0
358068,1,1200.0
167554,1,1200.0
167555,1,1200.0
358066,1,1200.0
529870,2,4000.0
397670,2,2000.0
529871,2,4000.0
529872,4,4000.0
324730,5,4000.0
397677,1,1200.0
37163,1,1200.0
324711,1,1200.0
37164,1,1200.0
397679,1,1200.0
37166,1,1200.0
37167,6,1200.0
397675,1,1200.0
53330-53331,6,1200.0
192527,1,1200.0
324719,1,1200.0
167550,1,1200.0
167551,1,1200.0
554811,13,2400.0
167541,1,1200.0
383003,48,6000.0
167542,1,1200.0
554812,7,2400.0
383004,48,6000.0
554813,21,2400.0
167543,1,1200.0
554814,15,2400.0
167544,1,1200.0
167545,1,1200.0
167546,1,1200.0
383000,23,6000.0
167547,1,1200.0
192525,1,1200.0
383001,7,1200.0
167548,1,1200.0
192526,1,1200.0
167549,1,1200.0
358072,1,1200.0
397681,1,1200.0
358070,1,1200.0
37152,4,1200.0
397646,2,3000.0
397640,1,1200.0
397641,3,1200.0
324706,4,8000.0
324707,5,8000.0
383041,14,4000.0
324709,1,1200.0
167581,8,1200.0
397647,2,3000.0
383032,1,1200.0
358083,13,4000.0
358085,3,1200.0
421530-421520,2,4000.0
515239,2,6000.0
37142,1,1200.0
515232,67,12000.0
515233,64,12000.0
37144,1,1200.0
515234,3,9000.0
37146,1,1200.0
529859,3,4000.0
529866,6,4000.0
383024,1,1200.0
383025,1,1200.0
383026,1,1200.0
383027,8,3000.0
529869,2,4000.0
383020,1,1200.0
383022,1,1200.0
529865,2,4000.0
529860,16,4000.0
76995-76997-77971,3,6000.0
529861,16,4000.0
383028,24,3000.0
37130,1,1200.0
37132,1,1200.0
288509-417763-417764-417646,74,16000.0
450311-280348,12,3000.0
37134,1,1200.0
265904,1,1200.0
383061,20,6000.0
383062,16,6000.0
265903,6,600.0
515260,2,4000.0
226302,1,2000.0
383054,4,4000.0
167514,75,16000.0
167516,54,6000.0
37136,1,1200.0
515259,2,4000.0
515256,15,1200.0
37123,1,1200.0
515257,14,4000.0
383042,6,4000.0
383043,5,4000.0
611403-94353,3,3000.0
37127,2,1200.0
37128,1,1200.0
167509,76,12000.0
456467,1,2400.0
456469,1,2400.0
397683,1,1200.0
91143-91145-83415,4,6000.0
443095-443097-443099-443101,2,1200.0
397685,1,1200.0
167540,1,1200.0
61463-569357-569291,1,1200.0
529895,7,4000.0
167534,1,1200.0
529896,8,4000.0
383076,1,2000.0
167537,1,1200.0
383078,1,2000.0
167538,1,1200.0
167539,1,1200.0
529894,5,4000.0
37117,1,1200.0
549912-549934,1,1200.0
481412,10,2000.0
481413,11,2000.0
515273,28,3000.0
328806-83587,7,1200.0
515274,24,8000.0
383074,2,4000.0
613620,2,1200.0
383068,5,4000.0
167520,1,1200.0
167521,1,1200.0
167522,1,1200.0
316700-316701,6,6000.0
230285-230287-230305-230283,3,1200.0
167042,1,6000.0
167039,13,16000.0
305756-305757,26,3000.0
127464-127466,1,1200.0
456219,2,1200.0
224339-224340,1,1200.0
167031,5,6000.0
167034,11,1200.0
167026,2,1200.0
167027,2,1200.0
192009,1,1200.0
80165-407933,31,6000.0
167063,10,12000.0
167064,17,12000.0
285741-286375-334629,71,12000.0
422092-422080-422095,1,1200.0
397371,1,2000.0
4503,1,1200.0
167054,2,1200.0
167056,2,1200.0
167048,2,1200.0
167049,1,1200.0
38820-114268-114269,1,1200.0
146133-146125,3,4000.0
445941-445942-445943,18,12000.0
588094,3,4000.0
529725,49,6000.0
529726,55,6000.0
588083,4,1200.0
588084,2,1200.0
296556-296554,5,1200.0
86133-86128,1,1200.0
167005,1,3000.0
314396-561156-561158,1,6000.0
4556,17,3000.0
290500,1,1200.0
290502,1,1200.0
585576-111285,9,3000.0
436723-436721,1,2000.0
4567,1,2000.0
192074,13,1200.0
4569,1,2000.0
588038,27,6000.0
588039,27,9000.0
341298-88238-88240-598359,1,1200.0
588040,27,9000.0
588041,3,9000.0
588042,3,9000.0
588043,3,6000.0
192084,1,4000.0
192085,10,1200.0
588044,3,6000.0
290515,12,6000.0
290516,11,6000.0
588047,2,2000.0
588048,5,2000.0
192089,13,1200.0
4591,1,2000.0
4592,2,2000.0
62276,18,2000.0
62277,3,1200.0
453367-565136,1,6000.0
411846-411835,39,15000.000000000002
324391,8,1200.0
4587,3,4000.0
540093,28,6000.0
540761-540762-540763,26,9000.0
62288,2,3000.0
237639-244497,8,1200.0
192068,1,4000.0
192069,2,4000.0
549332-592660,1,1200.0
588060,1,3000.0
588061,3,3000.0
588062,3,6000.0
588063,2,6000.0
540086,1,4000.0
588064,2,3000.0
540081,1,4000.0
540082,1,4000.0
192065,1,4000.0
192067,2,4000.0
588009,5,8000.0
265586,1,9000.0
170584-314031,4,2000.0
167088,4,1200.0
167089,8,1200.0
220183-188833-622877,1,1200.0
192035,2,2000.0
192036,1,2000.0
265592,1,9000.0
265594,1,6000.0
192032,1,4000.0
265577,2,6000.0
324357,6,1200.0
265578,2,6000.0
324358,4,1200.0
265579,2,6000.0
324359,3,1200.0
599194-392011,9,1200.0
265576,2,6000.0
167071,10,12000.0
338998,1,1200.0
265580,2,6000.0
324360,2,1200.0
324361,3,1200.0
324362,5,1200.0
324363,3,1200.0
585423-348614,1,1200.0
192042,2,4000.0
265567,2,3000.0
461939-461941,1,1200.0
265563,2,9000.0
87518-87519,23,6000.0
338991,1,1200.0
338996,1,1200.0
192011,3,1200.0
324356,4,1200.0
265555,1,4000.0
372017-370610,1,3000.0
274801-340328,96,15000.000000000002
167090,2,1200.0
167092,6,1200.0
167093,10,1200.0
192028,3,1200.0
326002-326004,1,1200.0
265561,2,6000.0
543143-543193,1,1200.0
108622,3,6000.0
540149,1,1200.0
290580,1,1200.0
232670-104860-104862-259992,4,2000.0
554794,6,4000.0
554795,14,4000.0
554785,2,4000.0
37219,4,6000.0
108632,1,1200.0
97678-97679-97680,61,6000.0
184768-184770,16,2000.0
540133,1,4000.0
290595,1,1200.0
108630,1,1200.0
515179,1,1200.0
515174,1,1200.0
554783,1,4000.0
554784,1,4000.0
434540-434538,3,1200.0
554776,3,1200.0
37208,1,2000.0
108600,10,3000.0
108601,3,3000.0
108602,10,3000.0
481186,21,2000.0
481187,5,2000.0
481188,19,2000.0
481189,4,2000.0
481190,18,2000.0
481191,8,2000.0
191174-191170-191168-191163,1,1200.0
481192,27,2000.0
481193,7,2000.0
372572-372573,8,1200.0
343681-193318,7,6000.0
540116,1,4000.0
515199,1,4000.0
265596,1,4000.0
265598,1,6000.0
481173,10,6000.0
481174,16,6000.0
481175,20,6000.0
515198,1,4000.0
481176,2,3000.0
133616,2,6000.0
481180,2,2000.0
363959,1,1200.0
481182,2,2000.0
108603,3,3000.0
108604,10,3000.0
108605,3,3000.0
540189,2,2000.0
62216,8,1200.0
481166,13,4000.0
62217,3,1200.0
481167,15,4000.0
481168,12,6000.0
481169,14,6000.0
540190,4,1200.0
481170,10,6000.0
481171,9,6000.0
481172,12,6000.0
540193,28,3000.0
62220,23,4000.0
62221,31,4000.0
481151,1,6000.0
62224,2,1200.0
481152,2,6000.0
62226,11,1200.0
62228,5,1200.0
354036-354034-354032,2,1200.0
296539-515205,1,1200.0
76854,4,6000.0
76855,8,6000.0
76856,8,6000.0
76857,8,6000.0
62230,6,1200.0
53889-53891,16,1200.0
290562,3,4000.0
62232,3,1200.0
62234,3,1200.0
62236,3,1200.0
481142,1,1200.0
62238,6,1200.0
481145,10,4000.0
481146,8,4000.0
456199,2,1200.0
62241,4,1200.0
481131,1,1200.0
290572,15,3000.0
76870,12,4000.0
76871,1,1200.0
76873,1,1200.0
76875,1,1200.0
76877,1,1200.0
267264-267233,3,4000.0
37294,1,1200.0
37295,1,1200.0
545975-398946-399076,9,8000.0
613571,2,1200.0
167212-167213,6,1200.0
554701,4,4000.0
612539-214247-214248,2,4000.0
495761,1,1200.0
495762,1,1200.0
9640-550401-550399-550397,1,6000.0
495764,1,1200.0
37283,2,1200.0
613564,4,1200.0
613566,7,8000.0
552032-552033,15,16000.0
37281,1,1200.0
529765,1,1200.0
133680,1,1200.0
495754,72,6000.0
495755,1,1200.0
481107,2,3000.0
37275,1,1200.0
515124,3,1200.0
515121,1,2400.0
529727,47,6000.0
613547,1,2000.0
133691,1,1200.0
133693,1,1200.0
515118,37,15000.000000000002
515111,34,6000.0
108695,3,4000.0
435836-435837-435838-435839-435840,7,8000.0
515110,42,6000.0
57650-371651,1,2000.0
613537,2,1200.0
412215-412216-412217,2,2400.0
537189-537190-537191-537192-537193,11,8000.0
515108,42,6000.0
357180-65829-65827,4,1200.0
515109,38,6000.0
540104,3,2000.0
613530,1,1200.0
613532,2,1200.0
613533,10,1200.0
613534,13,1200.0
3071-3072,10,1200.0
613526,2,1200.0
554747,6,2000.0
554748,10,2000.0
613528,8,1200.0
456130,6,12000.0
456132,2,1200.0
456134,2,1200.0
403171-403172,33,8000.0
256864-256866,7,2000.0
515130,1,1200.0
471134-232094,1,2000.0
495712,4,6000.0
495713,4,6000.0
495714,4,6000.0
613504,4,1200.0
613505,4,1200.0
613506,4,1200.0
613507,2,1200.0
613509,5,1200.0
76801,31,4000.0
519373-519374,5,6000.0
76802,32,4000.0
76803,32,4000.0
76804,32,4000.0
456115,1,1200.0
456118,2,1200.0
289190-502027,1,2000.0
167312-415921-356759,24,6000.0
514685-432066,1,1200.0
308153-308151,3,1200.0
327755-22784,6,2400.0
501884-501878,1,1200.0
456306,1,1200.0
365935-267792-268404,15,16000.0
4629,3,3000.0
226003,1,1200.0
557223-476832,2,2000.0
317210-609026,1,600.0
613498,22,4000.0
265625,63,9000.0
226017,1,1200.0
265626,62,9000.0
4644,1,1200.0
4646,1,1200.0
4660,1,1200.0
4661,1,1200.0
613484,1,1200.0
529602,4,1200.0
226015,1,1200.0
88131-163155,1,1200.0
555121-498919,1,1200.0
4657,3,1200.0
613478,1,1200.0
414605-419451,4,8000.0
411205-348293-500612-500650,17,9000.0
620984-620988,2,1200.0
226037,1,1200.0
611668-104365,8,1200.0
62375,10,2000.0
62376,8,2000.0
62377,7,1200.0
62378,3,1200.0
226068,3,1200.0
226064,2,3000.0
226065,2,3000.0
226060,1,1200.0
226061,1,1200.0
62381,1,1200.0
265656,11,2000.0
265650,5,1200.0
265651,6,1200.0
62387,2,1200.0
62388,1,1200.0
226058,6,1200.0
226055,8,1200.0
422958,8,1200.0
404951-404953,2,2400.0
265643,8,1200.0
290644,1,1200.0
290645,2,1200.0
159611-153159,3,2000.0
290646,1,1200.0
265640,61,10000.0
265642,34,6000.0
226089,2,6000.0
226085,2,3000.0
290647,2,1200.0
290648,1,1200.0
290649,2,1200.0
62390,1,1200.0
265637,12,10000.0
265638,63,10000.0
265639,9,10000.0
226072,3,1200.0
226073,1,1200.0
226074,3,1200.0
226070,3,1200.0
251053,1,3000.0
160494-160496,2,1200.0
265694,3,6000.0
265695,4,1200.0
356965-541160,1,2000.0
265696,2,1200.0
266861-266873,1,3000.0
125447-276688,22,6000.0
4036-4037,3,1200.0
591063-591065,3,1200.0
251031,2,4000.0
251032,2,4000.0
251033,1,4000.0
392088-392089,5,1200.0
251051,1,3000.0
251044,1,1200.0
324464,1,1200.0
324465,1,1200.0
324466,1,1200.0
515067,1,1200.0
276441-119778-423087-119779-341414-341539,2,8000.0
554665,1,1200.0
324570,2,1200.0
324572,1,1200.0
324574,3,1200.0
324576,3,1200.0
76949,1,1200.0
324558,1,1200.0
540014,3,6000.0
554660,6,600.0
299050,21,6000.0
299051,21,6000.0
529105-529106,1,1200.0
554662,1,6000.0
299052,21,6000.0
554663,1,1200.0
299053,26,6000.0
299049,21,6000.0
108508,1,2400.0
108509,1,2400.0
324560,1,1200.0
108505,7,3000.0
540005,1,3000.0
540006,1,4000.0
318123-79401,3,2000.0
540004,2,4000.0
299060,5,6000.0
299061,5,3000.0
299062,21,3000.0
62319,1,1200.0
299059,5,6000.0
76965,2,4000.0
37316,13,1200.0
37317,14,1200.0
299076,4,1200.0
94898-94896-94894,1,1200.0
76953,3,1200.0
76955,1,2000.0
76956,1,2000.0
324543,1,1200.0
324522,3,2000.0
108544,5,1200.0
290665,4,6000.0
108545,3,1200.0
108546,5,1200.0
108540,13,1200.0
108541,6,1200.0
108542,4,1200.0
290664,73,12000.0
108543,3,1200.0
588978-588980,1,1200.0
290669,23,6000.0
108537,5,1200.0
108538,12,1200.0
108539,3,1200.0
324516,1,6000.0
324517,3,6000.0
50349-50347,3,4000.0
280354-346171,13,3000.0
76971,4,2000.0
554699,4,4000.0
66997-66995-66993,6,1200.0
324520,3,2000.0
236411-478124,36,4000.0
540045,41,12000.0
554693,1,1200.0
62357,1,1200.0
554691,1,1200.0
481268,2,2000.0
554686,62,6000.0
554687,61,6000.0
554688,60,6000.0
554689,1,1200.0
108519,1,6000.0
108515,1,6000.0
108517,1,6000.0
495007-249275,10,2000.0
108533,10,1200.0
108534,11,1200.0
108535,7,1200.0
108536,15,1200.0
108531,6,1200.0
108532,11,1200.0
554682,3,1200.0
591538-611630,18,2000.0
554683,2,1200.0
554684,2,1200.0
554680,5,1200.0
481257,11,1200.0
554681,2,1200.0
554679,2,1200.0
554677,6,1200.0
554678,4,1200.0
540042,1,6000.0
540043,100,12000.0
108588,8,3000.0
108589,3,3000.0
291633-291634,2,1200.0
481240,1,1200.0
397429,1,9000.0
529635,1,1200.0
529638,1,1200.0
456296,4,4000.0
470951-470954-74888-470955-254787,105,9000.0
108599,3,3000.0
397437,1,12000.0
108595,3,3000.0
108596,10,3000.0
108597,3,3000.0
108598,10,3000.0
397433,1,8000.0
108591,3,3000.0
108592,10,3000.0
108593,3,3000.0
108594,10,3000.0
108590,10,3000.0
319558-319550,1,6000.0
529642,1,1200.0
495870,1,3000.0
495872,12,2000.0
495873,14,2000.0
448830-448840,3,1200.0
456269,1,2000.0
515003,1,6000.0
369492-369486,5,3000.0
515004,5,6000.0
613432,2,4000.0
456271,1,2000.0
380459-380461,1,1200.0
456273,1,2000.0
495862,1,1200.0
495864,1,3000.0
481214,1,4000.0
481215,1,3000.0
385128-385172-385130-446065-446067,1,6000.0
481213,14,4000.0
529625,2,1200.0
529627,88,9000.0
481205,2,6000.0
481206,1,6000.0
515023,1,1200.0
515024,2,1200.0
515025,2,1200.0
515026,11,3000.0
37377,3,4000.0
299083,1,1200.0
515020,2,1200.0
515021,2,1200.0
515022,2,1200.0
235871-235577,21,3000.0
554623,2,2000.0
529678,1,1200.0
495840,21,3000.0
495842,1,1200.0
515016,2,1200.0
133512,1,1200.0
515018,2,1200.0
37361,1,1200.0
515019,2,1200.0
515014,2,1200.0
299092,3,1200.0
133510,1,1200.0
299093,1,1200.0
398962-289052-233068,41,6000.0
299094,4,1200.0
299096,4,1200.0
299098,6,1200.0
495835,8,1200.0
495836,6,1200.0
495839,26,3000.0
156640-156641,3,3000.0
76919,1,4000.0
204224-73920-73921-73922,4,1200.0
76921,3,3000.0
76922,1,4000.0
393191-106783,6,2000.0
515038,8,3000.0
515034,1,1200.0
515035,4,1200.0
210839-19696,4,2000.0
515031,4,1200.0
515032,1,1200.0
515033,2,1200.0
529664,8,1200.0
529660,1,1200.0
529662,8,1200.0
529663,7,1200.0
76912,2,4000.0
76913,1,4000.0
397145,5,1200.0
167280,6,1200.0
167281,15,1200.0
422672,26,3000.0
422670,13,4000.0
397151,19,4000.0
397150,20,4000.0
167274,1,1200.0
397164,1,600.0
397129,7,1200.0
192219,1,2000.0
613398,2,4000.0
422691,5,3000.0
206988,1,4000.0
397130,8,1200.0
397131,2,1200.0
397132,4,1200.0
397133,6,6000.0
560309-518433-559532,13,6000.0
192225,2,2000.0
397141,1,600.0
19207-19208,8,3000.0
279901,2,1200.0
438807-249146,1,1200.0
279903,1,1200.0
279905,1,1200.0
415427-317815,1,2000.0
422640,1,3000.0
613368,2,1200.0
422634,1,3000.0
4774,1,4000.0
4775,1,4000.0
422639,1,3000.0
231225-505498,1,2400.0
397168,3,1200.0
397169,3,1200.0
583491-105558,10,6000.0
397173,1,1200.0
208903-208905-208910-208896-208907-208892-208894,1,1200.0
226969-226970,17,3000.0
397170,4,1200.0
397171,1,1200.0
397172,2,1200.0
167250,5,3000.0
231979,2,2000.0
167249,1,1200.0
422656,22,4000.0
4796,1,1200.0
397185,3,1200.0
4797,1,1200.0
397186,3,1200.0
265300,3,1200.0
62498,1,1200.0
265307,4,1200.0
265309,1,1200.0
324170,18,2000.0
324171,9,2000.0
104391-104393-104395,1,1200.0
324176,2,1200.0
324161,1,600.0
100810-463708,13,1200.0
324163,1,600.0
324165,1,1200.0
324166,18,2000.0
324167,9,2000.0
324168,18,2000.0
324169,9,2000.0
333249-333250-408651-466402,82,12000.0
578375-578373,1,2000.0
422607,1,1200.0
422608,2,1200.0
422609,1,1200.0
554480,2,1200.0
554481,3,1200.0
554482,6,1200.0
233120-233067,18,6000.0
422610,1,1200.0
554479,3,1200.0
422612,1,1200.0
279918,11,6000.0
265346,19,3000.0
265347,16,3000.0
390529-38531,4,1200.0
105373-105374,4,8000.0
279985,1,2400.0
279986,2,2400.0
192270,32,6000.0
192272,34,6000.0
115105-115106,9,1200.0
108950,2,1200.0
279980,1,1200.0
338760,3,2000.0
338761,7,2000.0
338762,1,1200.0
338763,1,1200.0
579218-579220,2,1200.0
338758,3,2000.0
338759,6,2000.0
192283,2,6000.0
324109,1,1200.0
265322,4,1200.0
571589-571591,1,1200.0
265329,1,2400.0
337917-337325,1,1200.0
192250,3,4000.0
324110,1,1200.0
192251,2,4000.0
192252,3,4000.0
265311,1,1200.0
503072-503102,2,1200.0
338736,1,1200.0
279952,1,1200.0
279953,1,1200.0
338094-284683-552728,40,4000.0
290347,4,600.0
62410,1,1200.0
62412,1,1200.0
471865-302775,8,6000.0
62415,2,4000.0
62416,1,4000.0
584857-584843,10,3000.0
133825,3,2400.0
62408,1,1200.0
290358,1,1200.0
396299-396293-396292,7,9000.0
181748-516179-516183,1,6000.0
411836-411847,38,15000.000000000002
37445,1,4000.0
37446,1,4000.0
37447,1,4000.0
324202,1,1200.0
108841,1,6000.0
561994-561995,1,1200.0
265365,1,1200.0
62432,2,6000.0
265367,1,1200.0
62433,4,6000.0
62434,2,6000.0
62435,4,6000.0
466669-275765-582138,3,4000.0
62436,2,6000.0
62437,4,6000.0
62438,3,6000.0
62439,4,6000.0
557516-380932-380931-187968-588720-588721,38,6000.0
83699-365128-257241-257242-134734-46110,12,4000.0
37433,28,3000.0
495584,1,1200.0
37434,2,4000.0
37435,4,4000.0
495585,1,1200.0
495586,1,1200.0
108834,5,1200.0
108854,2,1200.0
62440,3,6000.0
62441,4,6000.0
265354,2,1200.0
500786-500813,5,3000.0
495581,1,1200.0
265355,3,1200.0
265356,3,1200.0
62447,5,600.0
62448,10,600.0
338814,2,1200.0
338815,1,1200.0
4027-4028-4029,3,1200.0
363719,1,2000.0
495573,1,1200.0
495574,1,1200.0
495575,10,6000.0
554519,1,1200.0
402278-60460,8,2400.0
290303,6,1200.0
538438-538440,1,1200.0
62457,1,1200.0
363723,1,2000.0
328058-328039,1,1200.0
